// Real Linear Graphics 
// Creado por: Junior_Djjr 
// Correcciones y Mejoras por: Vector VY (Minami)
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	40 40 40 			160 160 160 			255 255 255 			0 45 45 			0 45 45 			100 100 100 			50 50 50 			1.6		0.8		0.8			200 150 255			150.0		5.0		0.8			25 20 15			35 35 35			87 87 87 255			70 70 70 70			70 70 70 70			0	120	0	0.75		
// 6AM 
	61 61 61 			200 200 200 			255 255 255 			0 45 45 			0 45 45 			100 100 100 			50 50 50 			1.6		0.8		0.5			210 5 255			150.0		5.0		0.5			50 50 50			219 219 219			156 156 156 250			70 70 70 70			70 70 70 70			0	120	0	0.75		
// 7AM 
	79 79 79 			200 200 199 			255 255 255 			40 50 50 			40 50 50 			100 100 100 			50 50 50 			1.6		0.7		0.3			220 0 255			150.0		5.0		1.0			50 50 50			255 254 254			179 179 179 250			70 70 70 70			70 70 70 70			0	120	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			146 155 155 			127 144 144 			100 100 100 			50 50 50 			1.6		0.7		0.3			230 0 255			300.0		5.0		1.0			50 50 50			255 254 254			254 254 255 250			70 70 70 70			70 70 70 70			0	120	0	0.75		
// 7PM 
	47 47 47 			200 200 200 			255 255 255 			100 100 105 			100 100 105 			0 0 0 			0 0 0 			1.0		0.8		0.3			210 5 255			150.0		5.0		0.5			50 50 50			213 213 213			132 132 132 255			70 70 70 70			70 70 70 70			0	120	0	0.75		
// 8PM 
	17 17 17 			139 139 139 			255 255 255 			41 60 60 			35 53 50 			0 0 0 			0 0 0 			1.0		0.8		0.5			200 10 255			150.0		5.0		0.7			50 50 50			97 97 97			77 77 77 255			70 70 70 70			70 70 70 70			0	120	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			0 40 40 			0 40 40 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 255			150.0		5.0		0.8			25 20 15			42 42 42			65 65 65 255			70 70 70 70			70 70 70 70			0	120	0	0.75		
//
///////////////////////////////////////////SUNNY_VEGAS 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			87 87 87 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1000.0		200.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1000.0		300.0		1.0			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			89 126 187 			200 210 215 			255 255 255 			255 255 255 			6.0		0.7		0.3			230 0 255			1000.0		300.0		1.0			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7PM 
	46 25 7 			204 170 144 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.3			210 5 255			1000.0		200.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 8PM 
	9 3 0 			141 133 126 			255 255 255 			45 63 77 			116 84 66 			255 194 139 			255 194 139 			5.0		0.8		0.5			200 10 255			1000.0		200.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
//
///////////////////////////////////////////EXTRASUNNY_VEGAS 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			87 87 87 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1000.0		200.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1000.0		300.0		1.0			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			89 126 187 			200 210 215 			255 255 255 			255 255 255 			6.0		0.7		0.3			230 0 255			1000.0		300.0		1.0			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7PM 
	46 25 7 			204 170 144 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.3			210 5 255			1000.0		200.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 8PM 
	9 3 0 			141 133 126 			255 255 255 			45 63 77 			116 84 66 			255 194 139 			255 194 139 			5.0		0.8		0.5			200 10 255			1000.0		200.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 255			1000.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
//
///////////////////////////////////////////CLOUDY_VEGAS 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			9 11 13 			20 20 20 			0 0 0 			0 0 0 			1.0		1.9		0.8			200 150 200			1000.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 5AM                                                                                                                                                                                                                                                          
	40 40 40 			160 160 160 			255 255 255 			8 9 10 			18 22 23 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 200			1000.0		10.0		0.8			0 0 0			0 0 0			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 6AM                                                                                                                                                                                                                                                          
	20 20 20 			160 150 140 			255 255 255 			60 61 66 			94 68 49 			0 0 0 			0 0 0 			3.0		1.1		0.5			210 5 150			1000.0		10.0		0.5			52 33 20			52 33 20			119 106 85 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7AM                                                                                                                                                                                                                                                          
	20 20 20 			147 129 110 			255 255 255 			80 95 112 			122 96 76 			0 0 0 			0 0 0 			3.0		0.8		0.3			220 0 100			1000.0		10.0		1.0			0 0 0			0 0 0			173 151 138 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// Midday                                                                                                                                                                                                                                                       
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	20 20 20 			150 150 150 			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			1000.0		10.0		1.0			0 0 0			0 0 0			153 152 152 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7PM                                                                                                                                                                                                                                                          
	24 12 3 			139 126 115 			255 255 255 			60 62 68 			69 52 37 			0 0 0 			0 0 0 			1.0		0.8		0.3			210 5 100			1000.0		10.0		0.5			52 33 20			50 36 17			93 83 77 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 8PM                                                                                                                                                                                                                                                          
	0 0 0 			141 133 126 			255 255 255 			27 27 27 			93 73 61 			0 0 0 			0 0 0 			1.0		1.1		0.5			200 10 150			1000.0		10.0		0.7			34 21 9			87 77 71			88 77 71 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 10PM                                                                                                                                                                                                                                                         
	35 35 35 			170 170 170 			255 255 255 			13 13 14 			15 17 18 			0 0 0 			0 0 0 			1.0		1.6		0.8			200 150 200			1000.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
//
///////////////////////////////////////////EXTRASUNNY_COUNTRYSIDE 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			87 87 87 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1500.0		10.0		1.0			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			89 126 187 			200 210 215 			255 255 255 			255 255 255 			6.0		0.7		0.3			230 0 255			1500.0		10.0		1.0			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7PM 
	46 25 7 			204 170 144 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.3			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 8PM 
	9 3 0 			141 133 126 			255 255 255 			45 63 77 			116 84 66 			255 194 139 			255 194 139 			5.0		0.8		0.5			200 10 255			1500.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
//
///////////////////////////////////////////SUNNY_COUNTRYSIDE 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			87 87 87 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1500.0		10.0		1.0			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			89 126 187 			200 210 215 			255 255 255 			255 255 255 			6.0		0.7		0.3			230 0 255			1500.0		10.0		1.0			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7PM 
	46 25 7 			204 170 144 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.3			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			255 177 129 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 8PM 
	9 3 0 			141 133 126 			255 255 255 			45 63 77 			116 84 66 			255 194 139 			255 194 139 			5.0		0.8		0.5			200 10 255			1500.0		10.0		0.7			50 50 50			87 77 71			124 119 114 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		1.3		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
//
///////////////////////////////////////////CLOUDY_COUNTRYSIDE 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			0 9 9 			1 24 32 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 200			1150.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 5AM                                                                                                                                                                                                                                                          
	40 40 40 			160 160 160 			255 255 255 			0 9 9 			1 24 32 			0 0 0 			0 0 0 			1.0		0.8		0.8			200 150 200			1150.0		10.0		0.8			0 0 0			0 0 0			87 87 87 255			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 6AM                                                                                                                                                                                                                                                          
	20 20 20 			160 150 140 			255 255 255 			41 46 47 			31 36 37 			0 0 0 			0 0 0 			3.0		0.8		0.5			150 5 150			1150.0		10.0		0.5			52 33 20			52 33 20			132 117 105 250			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 7AM                                                                                                                                                                                                                                                          
	20 20 20 			147 129 110 			255 255 255 			62 72 75 			62 72 75 			0 0 0 			0 0 0 			3.0		0.7		0.3			100 0 100			1150.0		10.0		1.0			0 0 0			0 0 0			179 165 157 250			70 70 70 70			70 70 70 70			255	120	0	0.75		
// Midday                                                                                                                                                                                                                                                       
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	20 20 20 			150 150 150 			255 255 255 			125 145 151 			125 145 151 			0 0 0 			0 0 0 			1.9		0.7		0.3			100 0 100			1150.0		10.0		1.0			0 0 0			0 0 0			198 227 255 250			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 7PM                                                                                                                                                                                                                                                          
	24 12 3 			139 126 115 			255 255 255 			62 72 75 			62 72 75 			0 0 0 			0 0 0 			1.0		0.8		0.3			100 5 100			1150.0		10.0		0.5			52 33 20			50 36 17			123 94 76 255			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 8PM                                                                                                                                                                                                                                                          
	0 0 0 			141 133 126 			255 255 255 			36 36 40 			31 36 44 			0 0 0 			0 0 0 			1.0		0.8		0.5			150 10 150			1150.0		10.0		0.7			34 21 9			87 77 71			86 81 76 255			70 70 70 70			70 70 70 70			255	120	0	0.75		
// 10PM                                                                                                                                                                                                                                                         
	35 35 35 			170 170 170 			255 255 255 			7 9 9 			1 24 32 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 200			1150.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	120	0	0.75		
//
///////////////////////////////////////////RAINY_COUNTRYSIDE 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 200			650.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			50 50 50 			50 50 50 			0 0 0 			0 0 0 			1.0		0.8		0.8			200 150 200			650.0		10.0		0.8			0 0 0			0 0 0			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 6AM 
	20 20 20 			160 150 140 			255 255 255 			39 50 50 			60 60 60 			0 0 0 			0 0 0 			3.0		0.8		0.5			150 5 150			650.0		10.0		0.5			52 33 20			52 33 20			87 77 70 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7AM 
	20 20 20 			147 129 110 			255 255 255 			69 69 69 			79 79 79 			0 0 0 			0 0 0 			3.0		0.7		0.3			100 0 100			650.0		10.0		1.0			0 0 0			0 0 0			111 100 93 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	20 20 20 			150 150 150 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			1.9		0.7		0.3			100 0 100			650.0		10.0		1.0			0 0 0			0 0 0			153 152 152 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7PM 
	24 12 3 			139 126 115 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			1.0		0.8		0.3			100 5 100			650.0		10.0		0.5			52 33 20			50 36 17			79 69 64 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 8PM 
	0 0 0 			141 133 126 			255 255 255 			40 40 40 			70 70 70 			0 0 0 			0 0 0 			1.0		0.8		0.5			150 10 150			650.0		10.0		0.7			34 21 9			87 77 71			75 66 61 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 200			650.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
//
///////////////////////////////////////////EXTRASUNNY_DESERT 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			87 87 87 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1500.0		10.0		1.0			50 50 50			255 194 139			217 193 178 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	80 80 80 			200 200 200 			255 255 255 			89 126 187 			200 210 215 			255 255 255 			255 255 255 			6.0		0.7		0.3			230 0 255			1500.0		10.0		1.0			50 50 50			255 255 255			198 227 255 250			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 7PM 
	46 25 7 			204 170 144 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.3			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			157 133 124 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 8PM 
	9 3 0 			141 133 126 			255 255 255 			45 63 77 			116 84 66 			255 194 139 			255 194 139 			5.0		0.8		0.5			200 10 255			1500.0		10.0		0.7			50 50 50			87 77 71			90 86 77 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
// 10PM 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.3		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			0	255	0	0.75		
//
///////////////////////////////////////////SUNNY_DESERT 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	35 35 35 			170 170 170 			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			1.0		1.4		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			65 65 65 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 5AM 
	40 40 40 			160 160 160 			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			1.0		0.8		0.8			200 150 255			1500.0		10.0		0.8			25 20 15			29 29 29			87 87 87 255			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 6AM 
	81 60 40 			211 170 133 			255 255 255 			58 77 101 			255 204 153 			255 194 139 			255 194 139 			5.0		0.8		0.5			210 5 255			1500.0		10.0		0.5			50 50 50			222 138 84			232 178 144 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// 7AM 
	70 60 50 			176 156 134 			255 255 255 			89 126 207 			255 204 153 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			1500.0		10.0		1.0			50 50 50			255 194 139			225 184 158 250			70 70 70 70			70 70 70 70			255	255	0	0.75		
// Midday 
